100,0,0,NaN,NaN,0,NaN,0
0,100,0,NaN,NaN,0.6,NaN,0
0,0,100,NaN,NaN,14.1,NaN,0
0,0,0,NaN,NaN,0,NaN,0
0,0,0,NaN,NaN,0,NaN,0
0,11.1,25.5,NaN,NaN,100,NaN,0
0,0,0,NaN,NaN,0,NaN,0
0,0,0,0,0,0,0,100
