93.6,0,35.7,NaN,NaN,40.1,NaN,0
0,22.2,0,NaN,NaN,0,NaN,0
2.9,0,55.1,NaN,NaN,18.1,NaN,0
0,0,0,NaN,NaN,0,NaN,0
0.2,77.8,3.1,NaN,NaN,0.6,NaN,0
3.3,0,17.3,NaN,NaN,48,NaN,0
0,0,2,NaN,NaN,2.8,NaN,0
0,0,0,0,0,0,0,77.3
