95,55.6,2,NaN,NaN,29.4,NaN,0
0,0,0,NaN,NaN,0,NaN,0
4.1,0,80.6,NaN,NaN,23.7,NaN,0
0,0,0,NaN,NaN,0,NaN,0
0.4,44.4,17.3,NaN,NaN,19.8,NaN,0
0.4,0,13.3,NaN,NaN,33.3,NaN,0
0,0,0,NaN,NaN,2.3,NaN,0
0,0,0,0,0,0,0,77.8
