69.2,0,7.1,NaN,NaN,15.8,NaN,0
7.2,33.3,19.4,NaN,NaN,4.5,NaN,0
21.1,77.8,42.9,NaN,NaN,69.5,NaN,0
2.3,0,48,NaN,NaN,7.9,NaN,0
0,0,0,NaN,NaN,0,NaN,0
1,0,0,NaN,NaN,9.6,NaN,0
0,0,0,NaN,NaN,0,NaN,0
0,0,0,0,0,0,0,51.6
